ID,date,press,title,summary,URL
02100501.20240529175406001,20240529,파이낸셜뉴스,"1인당 라면 소비 최대 韓 할랄 불닭 키즈 트렌드 이끈다[K-라면, 세계 정복에 나서다]","(8) 빅3, 글로벌 레시피로 세계화 
농심 美법인 올해 라틴시장 공략 
삼양 현지 맞춤 불닭브랜드 확대 
오뚜기 베트남서 할랄제품 준비 
팔도 풀무원 하림은 내수에 주력 
팔도'비빔면' 풀무원 '건면' 집중 
하림 어린이라면 '푸디버디'인기 
 
 
 네덜란드 버스 정류장의 신라면 광고 농심 제공 세계 인스턴트 라면 협회(WINA)에 따르면 1인당 라..",http://www.fnnews.com/news/202405291753094210
02100101.20240529174007005,20240529,매일경제,밸류업株 담은 '나만의 ETF' 날았다,"개인투자자가 '나만의 상장지수펀드(ETF)'를 만들 수 있는 다이렉트인덱싱(DI) 시장에서 밸류업 테마를 활용한 투자 전략의 수익률이 시장 평균을 웃도는 것으로 나타났다. 주주환원 강화, 실적 성장에 힘쓰는 밸류업 수혜주를 개인 성향에 따라 콕 집어 ETF로 만들 수 있다는 점에 매력을 느낀 개인투자자가 많다는 평가다.
29일 NH투자증권, KB증권이 ..",http://www.mk.co.kr/article/11028140
04101008.20240529162424001,20240529,이데일리,"성큼 다가온 여름...외식 식품업계, '매운맛'으로 소비자 공략","[이데일리 문다애 기자] 초여름부터 높은 기온과 습한 날씨가 예상됨에 따라 외식 식품업계는 더위를 잊게 할 매운맛으로 소비자 입맛 사로잡기에 나서고 있다. 실제로 매운 음식은 혈액순환을 촉진시키고 열과 땀을 내는데 도움을 줘 ‘이열치열(以熱治熱)’을 위해 많은 이들이 찾는다.

지난 23일 기상청은 ‘2024년 3개월(6~8월) 기후 전망’을 발표하며,..",http://www.edaily.co.kr/news/newspath.asp?newsid=03063526638893840
04101808.20240529152541001,20240529,비즈워치,"비빔면 시장, 1 2위는 정해졌다 3위는 누구?","매년 비슷비슷했던 비빔면 시장의 구도가 흔들리고 있다. 팔도가 압도적인 1위를 지키고 있는 건 변함이 없지만 2위권 이하로는 치열한 순위 쟁탈전이 펼쳐지고 있어서다. 특히 올해엔 출시 2년차를 맞이한 하림산업의 '더미식비빔면'의 성장세와 삼양식품의 '백기'선언이 눈에 띈다. 

구관이 명관

올 여름 비빔면 시장의 특징은 새로운 도전자가 없다는 점이다...",http://news.bizwatch.co.kr/article/consumer/2024/05/29/0020
02100101.20240529152512001,20240529,매일경제,“코스피 대비 83% 초과수익” 내 입맛대로 만드는 ‘ETF’ 날았다,"투자자가 직접 만드는 ETF 
현금흐름 좋은 기업만 담으니 
올 코스피 대비 83% 초과수익

개인투자자가 ‘나만의 상장지수펀드(ETF)’를 만들 수 있는 다이렉트인덱싱(DI) 시장에서 밸류업 테마를 활용한 투자 전략의 수익률이 시장 평균을 웃도는 것으로 나타났다.
주주환원 강화, 실적 성장에 힘쓰는 밸류업 수혜주를 개인 성향에 따라 콕 집어 ETF로 ..",http://www.mk.co.kr/article/11027845
02100501.20240529152314001,20240529,파이낸셜뉴스,[K-라면 세계 정복에 나서다]빅3는 해외 영토 확장..팔도 풀무원 하림 내수 다지기 주력,"[파이낸셜뉴스] 
 네덜란드 버스 정류장의 신라면 광고. 
 서울 시내 대형마트에 불닭볶음면이 진열되어 있다. 뉴시스. 오뚜기 대표 진라면. 
세계 인스턴트 라면 협회(WINA)에 따르면 1인당 라면 소비량이 가장 많은 국가는 베트남이다. 2022년 기준 베트남 국민은 1인당 총 86개의 라면을 소비했고 2위인 한국은 77개를 소비했다. 하지만 이 통계..",http://www.fnnews.com/news/202405291446287355
01100401.20240529151158001,20240529,동아일보,"이마트, 주말 3일 특가전 연다 생필품 나들이 먹거리 등 최대 반값판매","이마트가 인기 먹거리 및 생필품을 초특가에 판매하는 ‘주말 3일 특가’ 행사를 진행한다. 
 
이마트는 5월 31일부터 6월 2일까지 3일 동안 신선 및 인기 가공식품 등 나들이 먹거리를 비롯한 생필품을 최대 반값에 판매한다고 20일 밝혔다. 이른 휴가 및 근교 나들이를 떠나는 고객들을 겨냥해 6월 첫 주말부터 행사를 기획하게 됐다고 한다. 
 
캠핑 ..",https://www.donga.com/news/Economy/article/all/20240529/125174043/1
02100101.20240529140005002,20240529,매일경제,“더워질수록 더 화끈하게” ‘맵부심’ 취향 저격 나선 유통업계,"‘이열치열’ 매운맛 제품들 연이어 출시 
 과자, 라면, 치킨 등 다양한 제품군 
“MZ중심 매운맛 유행 해외시장도 커져”

때 이른 여름 더위에도 불구하고 유통업계에선 ‘맵부심’(매운맛+자부심) 강한 소비자들을 공략하기 위한 상품을 내놓고 있다. MZ세대를 중심으로 확산한 매운맛 트렌드가 지속되자 업계에서도 ‘이열치열’ 전략을 펼치고 있다.
29일 업..",http://www.mk.co.kr/article/11027707
04100608.20240529090408001,20240529,브레이크뉴스,"이마트, 인기 먹거리 생필품 대대적 할인 ‘주말 3일 특가’ 실시","브레이크뉴스 최애리 기자= 이마트가 인기 먹거리 및 생필품을 초특가에 판매하는 ‘주말 3일 특가’ 행사를 진행한다.   
 


   
 


 오는 31일부터 6월 2일까지 단 3일 동안 신선 및 인기 가공식품 등 나들이 먹거리를 비롯한 생필품을 최대 반값에 판매한다. 올해 역대급 무더위가 예상되는 만큼, 이른 휴가 및 근교 나들이를 떠나는 고객들이 ..",http://www.breaknews.com/1035021
02100851.20240529083935001,20240529,아주경제,"하나證 ""삼양식품, 해외 매출 비중 확대로 주가 상승 여력 충분""","삼양식품 전경 [사진=삼양식품] 
하나증권은 29일 삼양식품에 대해 올해 수출 비중이 80%에 달할 것으로 예상된다며 밸류에이션 상승 여력이 여전히 있다고 평가했다. 투자의견 매수와 목표주가 62만원을 각각 유지했다.  
 
심은주 하나증권 연구원은 ""삼양식품의 올해 연결 매출액과 영업이익은 각각 전년 대비 31.9%, 104.0% 증가한 각각 1조57..",https://www.ajunews.com/view/20240529082109794
04100078.20240529083353002,20240529,뉴스핌,"[리포트 브리핑]삼양식품, '수출 대장주' 목표가 620,000원 - 하나증권","[서울=뉴스핌] 로보뉴스 = 하나증권에서 29일 삼양식품(003230)에 대해 '수출 대장주'라며 투자의견 'BUY'의 신규 리포트를 발행하였고, 목표가 620,000원을 내놓았다. 전일 종가 기준으로 볼 때, 이 종목의 주가는 목표가 대비 15.0%의 추가 상승여력이 있다는 해석이 가능하다. 
 
 
◆ 삼양식품 리포트 주요내용 
하나증권에서 삼양식품..",https://www.newspim.com/news/view/20240529000037
02100101.20240529082511001,20240529,매일경제,“올해 주가 두 배 넘게 올랐어도 더 간다”...실적대비 저평가라는 삼양식품,"하나증권은 29일 삼양식품에 대해 글로벌 피어 대비 실적 모멘텀이 강하나 밸류에이션은 낮다며 투자의견 매수, 목표주가 62만원을 유지했다.
삼양식품의 1분기 연결 매출액과 영업이익은 각각 3857억원, 801억원을 기록했다. 이 기간 수출은 전년 동기 대비 82.9% 증가한 2890억원을 시현했다. 북미와 중국에서 각각 전년 동기 대비 222.5%, 1..",http://www.mk.co.kr/article/11027368
02100201.20240529081649001,20240529,머니투데이,'수출 대장주' 삼양식품 밸류에이션 상승 여력 여전하다-하나증권,"[머니투데이 천현정 기자] 하나증권은 수출 대장주가 된 삼양식품의 밸류에이션(가치 평가) 상승 여력이 여전히 존재한다고 29일 분석했다. 투자의견 '매수'와 목표주가 62만원을 유지했다.

심은주 하나증권 연구원은 ""삼양식품의 올해 1분기 매출액은 전년 동기 대비 57.1% 증가한 3857억원, 영업이익은 같은 기간 235.7% 증가한 801억원을 기록..",http://news.moneytoday.co.kr/view/mtview.php?no=2024052908101543472&type=2
01100751.20240529081604001,20240529,아시아투데이,"""삼양식품, 2분기 中 쇼핑제 등 포진 단기 실적 모멘텀 강해""","아시아투데이 김동민 기자 = 하나증권은 29일 삼양식품에 대해 2분기 중국 쇼핑제 등 이벤트가 포진돼 있어 시장 기대치를 상회할 것으로 판단했다. 업종 내 단기 실적 모멘텀이 가장 강할 것이라는 분석이다. 투자의견 '매수', 목표주가 62만원을 유지했다. 삼양식품의 1분기 매출액과 영업이익은 전년 동기 대비 각각 57.1%, 235.7% 증가한 3857..",https://www.asiatoday.co.kr/view.php?key=20240529010015118
02100601.20240529081429001,20240529,한국경제,"""'음식료 수출 대장주' 삼양식품 2분기도 호실적 전망""-하나","하나증권은 29일 삼양식품에 대한 투자의견 '매수'를 유지했다. 목표주가는 62만원으로 전날 종가 53만9000원 대비 15% 높다. 글로벌 경쟁사에 비해 밸류에이션(실적 대비 주가 수준)이 낮고, 실적 모멘텀(상승 동력)이 강하다고 평가했다. 
 
이 증권사 심은주 연구원은 ""주가가 단기간에 급등했지만 글로벌 경쟁사 도요수산, 니신푸드에 비해 삼양식품..",https://www.hankyung.com/article/2024052999586
02100801.20240529081226001,20240529,아시아경제,"[클릭 e종목]""삼양식품, 동종기업 대비 실적 모멘텀 강해""","하나증권은 29일 삼양식품에 대해 ""글로벌 동종기업 대비 실적 모멘텀이 강하지만 밸류에이션이 낮다""고 평가했다. 
 
삼양식품 1분기 연결 매출액 및 영업이익은 각각 3857억원, 801억원을 기록했다. 수출은 전년동기대비 82.9% 증가한 2890억원을 기록했다. 북미 및 중국이 각각 전년비 222.5%, 186.2% 증가하면서 전사 실적 개선을 견인..",https://view.asiae.co.kr/article/2024052908111207754
02100351.20240529080500001,20240529,이투데이,"""삼양식품, 올해 수중 비중 80% 육박 밸류에이션 상승 여력""","[이투데이] 윤혜원 기자 (hwyoon@etoday.co.kr)



하나증권은 29일 삼양식품에 대해 올해 수출 비중이 80%에 달할 것으로 예상된다며, 밸류에이션 상승 여력이 여전히 있다고 평가했다. 목표주가(62만 원)와 투자의견(‘매수’)은 유지했다.

심은주 하나증권 연구원은 “삼양식품의 올해 연결 매출액과 영업이익은 각각 전년 대비 31.9%..",https://www.etoday.co.kr/news/view/2364552
04100958.20240529080359001,20240529,EBN,이번주 이마트 반값 한우 대게 쏟아진다,"나들이 먹거리부터 생필품까지 대대적 할인이마트가 인기 먹거리 및 생필품을 초특가에 판매하는 ‘주말 3일 특가’ 행사를 진행한다.
 

오는 31일부터 6월2일까지 단 3일 동안 신선 및 인기 가공식품 등 나들이 먹거리를 비롯한 생필품을 최대 반값에 판매한다. 올해 역대급 무더위가 예상되는 만큼, 이른 휴가 및 근교 나들이를 떠나는 고객들이 늘어날 것으로..",
02100351.20240529080258002,20240529,이투데이,"[오늘의 증시리포트] “한미반도체, HBM4 이후에도 경쟁력 유지 전망”","[이투데이] 손민지 기자 (handmin@etoday.co.kr)



◇나노팀

원가 경쟁력, 전기차 캐즘 극복의 열쇠

나노팀은 전기차 배터리 방열, 방염 소재 업체

2024년 실적은 현대차그룹의 전기차 생산 하향 조정으로 둔화가 예상되나, 2025년부터 신규 고객과 신제품 납품(열폭주 차단 패드, Heat Pipe 등)으로 성장 재개

현대차그룹..",https://www.etoday.co.kr/news/view/2364550
04100158.20240529075357001,20240529,데일리안,"“핫도그 피자 반값” 이마트, 주말 3일 특가 진행","이마트가 인기 먹거리 및 생필품을 초특가에 판매하는 ‘주말 3일 특가’ 행사를 진행한다.


오는 5월31일부터 6월2일까지 단 3일 동안 신선 및 인기 가공식품 등 나들이 먹거리를 비롯한 생필품을 최대 반값에 판매한다.


올해 역대급 무더위가 예상되는 만큼, 이른 휴가 및 근교 나들이를 떠나는 고객들이 늘어날 것으로 예상해 6월이 시작되는 첫 주말부..",
04101008.20240529075346001,20240529,이데일리,"삼양식품, 업종 내 단기 실적 모멘텀 가장 강해-하나","[이데일리 박순엽 기자] 하나증권은 29일 삼양식품(003230)에 대해 올해 수출 비중이 80%에 육박하고 단기 실적 모멘텀이 가장 강하다고 평가했다. 투자의견은 ‘매수’, 목표가는 62만원 ‘유지’했다. 전 거래일 종가는 53만9000원이다. 

심은주 하나증권 연구원은 “삼양식품의 올해 1분기 전체 매출액 중 해외 매출액 비중은 75%를 기록했다”..",http://www.edaily.co.kr/news/newspath.asp?newsid=01416966638893840
02100501.20240529074659001,20240529,파이낸셜뉴스,"삼양식품, 단기 실적 모멘텀 가장 강해-하나","[파이낸셜뉴스] 하나증권은 29일 삼양식품에 대해 ""업종 내 상대적으로 단기 실적 모멘텀이 가장 강하다""고 판단했다. 
 
심은주 연구원은 ""삼양식품의 2분기 연결 매출액, 영업이익은 각각 3977억원, 763억원으로 전년 동기 대비 각각 39.4%, 73.1% 증가한 것으로 추정한다""며 ""수출도 전년 동기 65% 증가를 예상한다. 2분기는 '중국 6...",http://www.fnnews.com/news/202405290739126621
02100311.20240529060624001,20240529,서울경제,[수사Q] 경기가 부진해도 '삼양식품' 주가는 오른다고?,"경기가 부진해도 삼양식품 주가가 날아가는 이유는? 수사Q. 결론부터 K라면 대표주자 ‘불닭볶음면’ 덕분이다. 
 

 삼양식품 불닭볶음면은 현재 전 세계 100여 개국에 수출되고 있다. 해외에서는 ‘Fire Noodle Challenge’(불닭볶음면 챌린지) 콘텐츠가 유행을 하면서 조회수 1억회를 돌파한 콘텐츠도 있다. 이에 힘입어 삼양식품 해외 매출은..",http://www.sedaily.com/NewsView/2D9DJQ1WOJ
02100851.20240529060259001,20240529,아주경제,50만원 뚫고 연일 지붕킥 삼양식품 주가 더 오른다,"  
삼양식품의 주가가 끓어 오르고 있다. 연일 사상 최고가를 기록 중이다. 증권가는 실적 성장세가 기대된다며 삼양식품의 목표주가를 더 높이고 있다. 
 
28일 한국거래소에 따르면 삼양식품은 전 거래일 대비 3.65% 오른 53만9000원에 거래를 마쳤다. 종가 기준 1975년 유가증권시장에 상장한 뒤 역대 최고가다. 5월 들어 이날까지 삼양식품 주가..",https://www.ajunews.com/view/20240528150304409
04101008.20240529054021001,20240529,이데일리,"""결국 중요한 건 실적"" 2분기 전망치 상승 종목은","[이데일리 김소연 기자] 코스피가 박스권을 지속하며 국내 투자자들의 눈은 실적에 쏠려 있다. 증시 상승을 이끌어줄 미국의 금리 인하 시기는 여전히 불투명한 데다 인공지능(AI) 산업 성장에 대한 수혜도 코스피에는 미미한 상황이어서다. 

특히 투자자들은 2분기 실적을 주목하고 있다. 1분기 양호한 성적표를 받은 상장사들이 2분기까지 실적 개선을 이어갈 ..",http://www.edaily.co.kr/news/newspath.asp?newsid=01252966638893840
08100101.20240528195051001,20240528,KBS,"[여기는 원주] 원주시, ‘아이 부모 행복도시’ 617억 원 투입 외","[KBS 춘천]
원줍니다.

원강수 원주시장은 오늘(28일) 시청에서 현안 브리핑을 열고, 원주를 '아이와 부모가 함께 행복한 도시'로 만들겠다고 밝혔습니다.

이를 위해, 올해 33개 사업에 617억 원을 투입합니다.

주요 사업으론 별빛누리 놀이터 등 가족 친화 공간 확대와 어린이집 보육 품질 향상, 원주형 통합 돌봄 서비스 지원 등이 추진됩니다.
..",https://news.kbs.co.kr/news/view.do?ncd=7974225&amp;ref=DA
01100801.20240528144836001,20240528,조선일보,월마트 주류 진열대에 오른 辛라면 외신도 주목한 한국 라면 열풍,"해외에서 K-라면에 대한 인기가 높아지고 있는 가운데, 영국 경제지 파이낸셜타임즈(FT)가 미국 주류 시장에 진입한 농심 신라면의 인기를 조명했다. 
 
FT는 28일(현지시각) “신라면 제조사, 라면 인기에 해외 진출”이라는 제목의 기사를 통해 “농심의 신라면이 미국에서 주류로 자리 잡은데 따라 생산라인을 추가하고 있다”고 전했다. 농심은 미국 매출이..",https://www.chosun.com/international/international_general/2024/05/28/O7HLFH5SOJGBXNFRWCYBKI6JV4/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
02100201.20240528113533001,20240528,머니투데이,"[종목의 발견자들] 이번엔 SMR 테마 우진엔텍, 상승 어디까지? HD현대일렉, 신고가 랠리 후는?","[머니투데이 김문희 MTN PD] 
개장 후 1시간, 시장에서 가장 큰 움직임을 보이는 종목은? 

급등락 하는 시세의 이유부터 
신규 매수 가능성에 대한 판단까지. 
두 명의 트레이더가 발견한 
종목의 시세를 따라가다 보면 투자의 기회가 보입니다. 


(출연) 김경준 메리츠증권 도곡지점 부장

(출연) 김진규 유진투자증권 서울WM 선임매니저 


1..",http://news.moneytoday.co.kr/view/mtview.php?no=2024052811107049377&type=2
04100058.20240528112436001,20240528,노컷뉴스,"""식품 기업들 '폭풍 성장', 새로운 활로 찾아""","주식이 알고싶다 DB금융투자 광주지점, ""지난주, 반도체와 전력 관련주들 매수세 유입"" 
증시 상승 전망에 국내 증시 '빚투' 증가, 보수적 접근 필요 
엔비디아 1분기 어닝 서프라이즈, 10:1 분할 계획 발표 AI 열풍 지속 
SK하이닉스 사상 첫 20만 원 돌파, 삼성전자는 급락세 보여 
한국-중국 FTA 2단계 협상 재개 합의 게임, 문화 콘텐츠..",
04101008.20240528095541001,20240528,이데일리,달리는 음식료株에 올라타볼까? 투자금 부족으로 관망 중이었다면,음식료 관련주들이 견조한 흐름을 이어가며 투자자들의 시선을 끌고 있다. K푸드 수츨 증가에 힘입어 호실적을 기록할 것이라는 기대감이 주가에 반영된 것으로 풀이된다.그리고 불경기가 지속되고 있다는 점도 음식료에는 호재로 작용하고 있다. 음식료주는 대표적인 경기방어주 중 하나로 수요의 가격탄력성이 낮고 가수요가 발생하지 않는 등 경기 반등을 크게 타지 않는..,http://www.edaily.co.kr/news/newspath.asp?newsid=33918486638893512
02100601.20240528084944001,20240528,한국경제,음식료株 축포 쏘는데 오리온 주가는 왜 이럴까 [진영기의 찐개미 찐투자],"K푸드 열풍에 음식료 관련주가 고공행진하고 있지만 유독 소외된 종목이 있다. 바로 오리온이다. 리가켐바이오(옛 레고켐바이오) 인수 이후 위축된 투자심리가 회복되지 않고 있다. 오리온은 배당을 늘리는 등 주주환원을 강화했지만, 주가는 게걸음하고 있다. 증권가에선 중국 매출이 정상화하면 주가가 반등할 것으로 전망했다. 
 
28일 한국거래소에 따르면 오리온..",https://www.hankyung.com/article/2024052870986
01100901.20240528050156001,20240528,중앙일보,"불닭볶음면 유행 지면 끝? ""케첩 봐라, 소스는 남는다""","불닭볶음면 뒤를 이을 ‘K푸드의 넥스트’(next)는 뭘까. 이희열 세종사이버대 외식창업프랜차이즈학과 교수는 “해외 식품이 잘 팔리기 위해서는 그 나라 음식에 재료로 쓰이는 게 최고의 방법”이라고 말한다. K푸드가 가끔 팬트리(주방 수납공간)에서 꺼내먹는 별미를 넘어 매일 여닫는 냉장고 속 식재료가 돼야 한다는 의미다. 
 
 K푸드의 저변을 넓힐 대표..",https://www.joongang.co.kr/article/25252278
01100901.20240528050154001,20240528,중앙일보,"아이돌이 먹어서? 'K' 붙으면 잘 나간다, 그런데 답답한 K푸드","“지난달 미국 유타주 솔트레이크시티에서 한 시간 거리의 시골에 60번째 ‘컵밥’ 매장을 열었습니다. 테이블 5개짜리 작은 식당에 광고도 안 했는데 개업 첫날 2300명이 다녀 갔어요.” 
 
 2013년부터 미국에서 한국식 바비큐 덮밥집 ‘CUPBOP(컵밥)’을 운영하는 송정훈 유타컵밥 대표는 최근 K푸드 인기를 실감한다고 했다. 하지만 K푸드의 미래에..",https://www.joongang.co.kr/article/25252277
01100801.20240528004130001,20240528,조선일보,대통령 만찬에 오른 첫 라면 K불닭면 세계화 비결은,지난 23일 서울 용산구 대통령실 잔디마당에서 열린 2024 중소기업인대회 만찬 메뉴에 라면이 등장했다. 삼양식품의 ‘불닭볶음면’이다. 대통령이 기업인을 초청한 공식 만찬 메뉴에 라면이 등장한 건 처음이라고 한다. 행사장 한쪽에 마련된 컵라면 코너에서 직접 가져다 먹도록 했다. 윤석열 대통령과 이재용 삼성전자 회장이 앉은 테이블을 비롯해 50개 테이블 ..,https://www.chosun.com/economy/industry-company/2024/05/28/RPYQKSAXMRBX7ESKVLILDCLRHY/?utm_source=bigkinds&utm_medium=original&utm_campaign=news
02100861.20240527220130001,20240527,브릿지경제,"삼양라운드스퀘어, ‘밀양아리랑대축제’서 ‘불닭 페스티벌’ 팝업 성료","불닭 페스티벌 팝업스토어를 방문한 사람들의 모습. (사진=삼양라운드스퀘어) 삼양라운드스퀘어는 제66회 밀양아리랑대축제에 참가해 선보인 ‘불닭 페스티벌’ 팝업스토어를 성황리에 마무리했다고 27일 밝혔다.
삼양라운드스퀘어의 지역 밀착형 사업의 일환으로 열린 이번 행사는 지난 23일부터 26일까지 4일간 밀양 영남루 및 밀양강 일원에서 펼쳐진 제66회 밀양아..",https://www.viva100.com/main/view.php?key=20240527010007928
01100101.20240527211342002,20240527,경향신문,"수출 호조에 날아오른 ‘식품주’, 회식 감소에 비틀대는 ‘주류주’","하루가 멀다 하고 주가가 치솟는 식품주와 달리 대표 주류주인 하이트진로와 롯데칠성의 주가는 부진을 면치 못하고 있다. 수출이 많은 식품주보다 내수 의존도가 높은 데다, 회식 감소 등 주류문화 변화로 주류시장이 침체에 빠진 것도 영향을 미쳤다.

‘참이슬’로 유명한 하이트진로의 주가가 가파르게 하락하고 있다. 2020년 6월만 해도 4만5000원 수준이던..",https://www.khan.co.kr/economy/finance/article/202405272113015
02100501.20240527182319001,20240527,파이낸셜뉴스,"오세훈 시장, 한경협과 ‘약자가구 동행’ 힘 더한다","롯데 삼양 코오롱 등 7곳 동참 
 
 
 오세훈 서울시장(오른쪽)과 국회의장 후보인 더불어민주당 우원식 의원이 27일 서울시청에서 열린 창동 차량기지 일대 '서울 디지털바이오시티(S-DBC)' 기업 유치 설명회에서 웃음 지으며 대화하고 있다. 이날 삼성물산, 한화, 신세계, 카카오, 셀트리온 등 총 81개사 130여명이 참석했다. 연합뉴스 위기임산부,..",http://www.fnnews.com/news/202405271821497534
